,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.lo,network_rx_bytes.vtarget_1,network_rx_bytes.telemetry1_sb,network_rx_bytes.vinternal_1
0,0.5,python,1638818212451,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2440372,573026,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2002,0,638,900216,77,0,22,600,97460,167,167,1638818212618,161129,0,180,96416506
1,0.5,python,1638818213620,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2438212,578717,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2003,0,646,900425,77,0,22,600,98160,98,98,1638818213718,161129,0,180,96418901
2,0.5,python,1638818214720,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2438704,584252,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2004,0,655,900635,77,0,22,600,98824,106,106,1638818214826,161129,0,180,96876783
3,0.5,python,1638818215827,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327780,617259,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2079,0,676,900777,77,0,22,605,99456,232,232,1638818216059,161129,0,180,98216006
4,0.5,python,1638818217060,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2323556,623726,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2122,0,684,900948,77,0,22,607,100040,104,104,1638818217164,161129,0,180,98216270
5,0.5,python,1638818218166,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2318048,630058,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2123,0,693,901156,77,0,22,607,100605,98,98,1638818218264,161129,0,180,102360696
6,0.5,python,1638818219265,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2317552,635916,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2124,0,702,901368,77,0,22,609,101192,118,118,1638818219383,161129,0,180,104453475
7,0.5,python,1638818220385,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2315344,641809,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2124,0,713,901590,77,0,22,619,101794,166,166,1638818220551,161129,0,180,107392089
8,0.5,python,1638818221552,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2313972,647765,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2212,0,721,901734,77,0,22,621,102431,247,247,1638818221799,161129,0,180,109217324
9,0.5,python,1638818222801,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312368,653086,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2256,0,731,901903,77,0,22,623,103052,103,103,1638818222904,161129,0,180,109217522
10,0.5,python,1638818223906,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312336,658407,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2258,0,739,902114,77,0,23,624,103770,116,116,1638818224022,161129,0,180,113429724
11,0.5,python,1638818225024,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312420,663714,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2259,0,750,902326,77,0,23,629,104359,128,128,1638818225152,161129,0,180,115528655
12,0.5,python,1638818226153,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2311468,669034,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2260,0,759,902536,77,0,23,632,104968,109,109,1638818226262,161129,0,180,117607958
13,0.5,python,1638818227265,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312396,674400,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2343,0,767,902681,77,0,23,638,105654,236,236,1638818227501,161129,0,180,120109173
14,0.5,python,1638818228502,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2311560,679751,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2393,0,775,902846,77,0,23,643,106275,114,114,1638818228616,161233,0,180,120109437
15,0.5,python,1638818229617,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312240,685075,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2394,0,784,903057,77,0,23,646,106906,116,116,1638818229733,161233,0,180,123836303
16,0.5,python,1638818230734,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312668,690427,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2395,0,794,903270,77,0,23,650,107594,127,127,1638818230861,161233,0,180,126228919
17,0.5,python,1638818231863,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312240,695759,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2414,0,804,903488,77,0,23,657,108350,265,265,1638818232128,161233,0,180,131144061
18,0.5,python,1638818233129,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312312,701092,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2523,0,814,903613,77,0,23,662,108977,251,251,1638818233380,161233,0,180,131144061
19,0.5,python,1638818234382,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312800,706428,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2526,0,825,903829,77,0,23,669,109528,166,166,1638818234548,161233,0,180,131418009
20,0.5,python,1638818235549,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312304,711870,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2526,0,835,904043,77,0,24,679,110225,166,166,1638818235715,161233,0,180,137433822
21,0.5,python,1638818236743,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312164,717196,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2563,0,847,904216,77,0,24,717,110828,300,300,1638818237043,161233,0,180,142170369
22,0.5,python,1638818238044,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312720,722563,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2642,0,856,904329,77,0,24,806,111379,370,373,1638818238417,161233,0,180,142170369
23,0.5,python,1638818239418,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312640,728058,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2664,0,868,904513,77,0,24,848,111985,263,263,1638818239681,161233,0,180,142707787
24,0.5,python,1638818240682,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312088,733554,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2671,0,880,904724,77,0,26,896,112833,326,327,1638818241009,161233,0,180,152978685
25,0.5,python,1638818242010,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312216,739233,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2759,0,892,904842,77,0,26,947,113385,290,290,1638818242300,161233,0,180,152978685
26,0.5,python,1638818243302,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312712,744573,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2796,0,904,905021,77,0,26,964,114045,182,182,1638818243484,161337,0,180,153251313
27,0.5,python,1638818244486,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2311188,749939,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2797,0,918,905235,77,0,26,983,114933,156,156,1638818244642,161337,0,180,161855369
28,0.5,python,1638818245643,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312208,755277,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2862,0,930,905368,77,0,26,1023,115591,221,221,1638818245864,161337,0,180,163991299
29,0.5,python,1638818246866,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312436,760645,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2935,0,943,905504,77,0,26,1050,116178,185,185,1638818247051,161337,0,180,163991563
30,0.5,python,1638818248052,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312676,766028,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2936,0,953,905715,77,0,27,1054,116877,113,113,1638818248165,161337,0,180,168565087
31,0.5,python,1638818249166,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312232,771375,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2972,0,963,905908,77,0,28,1057,117656,235,235,1638818249401,161337,0,180,174834402
32,0.5,python,1638818250402,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312412,776719,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3064,0,972,906031,77,0,28,1059,118250,115,115,1638818250517,161337,0,180,174834534
33,0.5,python,1638818251518,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312224,782056,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3065,0,981,906242,77,0,28,1059,118854,107,107,1638818251625,161337,0,180,174948340
34,0.5,python,1638818252626,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312148,787397,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3105,0,991,906428,77,0,28,1061,119709,205,205,1638818252831,161337,0,180,178192054
35,0.5,python,1638818253833,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312304,792760,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3107,0,1000,906639,77,0,28,1061,120441,105,105,1638818253938,161337,0,180,178194589
36,0.5,python,1638818254939,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312220,798145,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3108,0,1008,906848,77,0,29,1061,121230,99,99,1638818255038,161337,0,180,180035619
37,0.5,python,1638818256039,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2310928,807364,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3137,0,1019,907027,77,0,30,1062,121948,105,106,1638818256145,161337,0,180,182233406
38,0.5,python,1638818257146,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2312844,812743,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3172,0,1027,907220,77,0,30,1062,122717,214,215,1638818257361,161337,0,180,191035509
0,0.5,python,1638818212688,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2465616,422650,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2074,0,382,864898,124,0,9,188,59376,151,151,1638818212839,120079,0,90,109408868
1,0.5,python,1638818213841,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2463264,428552,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2076,0,390,865107,124,0,9,188,60070,92,92,1638818213933,120079,0,90,109411263
2,0.5,python,1638818214934,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2460660,434470,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2077,0,398,865314,124,0,9,189,60825,92,93,1638818215027,120079,0,90,110941676
3,0.5,python,1638818216028,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2356872,466251,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2173,0,412,865440,124,0,10,191,61385,197,197,1638818216225,120079,0,90,110941676
4,0.5,python,1638818217226,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2355304,471729,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2191,0,419,865631,124,0,10,192,62125,87,87,1638818217313,120079,0,90,112373268
5,0.5,python,1638818218314,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2355696,477177,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2191,0,425,865839,124,0,10,192,62837,84,84,1638818218398,120079,0,90,119325711
6,0.5,python,1638818219399,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2356032,482764,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2282,0,433,865973,124,0,11,193,63447,201,201,1638818219600,120079,0,90,122187647
7,0.5,python,1638818220602,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2355752,488230,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2321,0,440,866147,124,0,11,194,64170,87,87,1638818220689,120079,0,90,123113615
8,0.5,python,1638818221690,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2355728,493682,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2385,0,446,866306,124,0,11,194,64931,175,175,1638818221865,120079,0,90,129103454
9,0.5,python,1638818222867,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2354824,499159,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2403,0,454,866498,124,0,11,195,65603,84,84,1638818222951,120079,0,90,129105425
